latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
1531,0.23869179,0.23869179,12.747266400819653,1062
915,-0.23717606,0.23717606,-9.652349781512143,1063
613,-0.23689511,0.23689511,-9.859367354382902,1064
1395,-0.23542415,0.23542415,-11.290572106325042,1065
1270,-0.23519725,0.23519725,-13.445041113717092,1066
1309,0.23488007,0.23488007,10.213493482297315,1067
150,0.23435201,0.23435201,9.828441854831388,1068
1472,-0.23428732,0.23428732,-10.79816586457946,1069
1246,-0.23406942,0.23406942,-13.37042006120226,1070
1403,0.23372453,0.23372453,13.700294451921993,1071
1497,0.23354664,0.23354664,13.205215512686777,1072
1530,-0.23234466,0.23234466,-10.707265445789044,1073
1440,0.23160826,0.23160826,12.867899694557996,1074
1274,0.23150334,0.23150334,10.846132828415948,1075
292,-0.23041975,0.23041975,-10.009846096520029,1076
1438,-0.23024252,0.23024252,-10.779784223405585,1077
927,0.22983024,0.22983024,9.729783898725133,1078
1366,-0.22982629,0.22982629,-10.093260658116206,1079
191,0.22978643,0.22978643,9.845080475785728,1080
1264,0.22943348,0.22943348,11.062191459633768,1081
453,-0.22924604,0.22924604,-9.896102096237053,1082
1165,0.22849469,0.22849469,11.651902911173488,1083
52,-0.22807856,0.22807856,-10.066873191109936,1084
1060,0.22759505,0.22759505,11.162666835879262,1085
1405,0.22733,0.22733,9.194891558824477,1086
1429,-0.2271999,0.2271999,-12.35658469718174,1087
719,-0.22546722,0.22546722,-9.61040340186253,1088
1262,0.22544512,0.22544512,12.644113869311067,1089
1192,0.22534375,0.22534375,11.422849596062424,1090
1409,0.22521253,0.22521253,11.851847927742002,1091
1151,-0.22507523,0.22507523,-11.496650880188797,1092
481,0.22496593,0.22496593,8.741119528603459,1093
575,0.22406824,0.22406824,9.682629379804395,1094
1146,0.22405623,0.22405623,9.945334478509286,1095
1024,0.22359018,0.22359018,12.473410367805254,1096
1291,0.22355893,0.22355893,10.994902701551283,1097
782,-0.22342753,0.22342753,-9.297661153809946,1098
57,0.2232331,0.2232331,8.937322934067407,1099
1178,-0.22103776,0.22103776,-13.306834413124474,1100
722,-0.22093423,0.22093423,-8.86050610290815,1101
907,-0.22027785,0.22027785,-9.528263621917857,1102
213,-0.22013707,0.22013707,-9.453892415285946,1103
1394,-0.22012898,0.22012898,-10.082417614627932,1104
398,0.21958275,0.21958275,8.687043498618857,1105
957,-0.21953285,0.21953285,-8.88074927657203,1106
465,-0.21824473,0.21824473,-8.956136418291873,1107
374,-0.21767011,0.21767011,-9.336372372372955,1108
18,-0.2175569,0.2175569,-8.800959139344544,1109
399,0.21674375,0.21674375,8.517640493973742,1110
815,-0.2166267,0.2166267,-9.072078189473824,1111
1390,-0.21613976,0.21613976,-10.89313821604045,1112
879,0.21600938,0.21600938,8.653270279404422,1113
1413,-0.21584503,0.21584503,-10.514235472760303,1114
1360,-0.21558125,0.21558125,-11.949604366336795,1115
1227,-0.21526803,0.21526803,-9.565410538785596,1116
252,-0.21507928,0.21507928,-9.256163801205036,1117
1111,-0.21463303,0.21463303,-10.533420127110796,1118
265,0.21453251,0.21453251,8.492509163943238,1119
1517,0.21398506,0.21398506,9.905501069678444,1120
600,-0.2139682,0.2139682,-9.079597634346646,1121
1149,-0.21292678,0.21292678,-10.345718187069735,1122
1299,0.21270151,0.21270151,10.04590273395101,1123
1031,-0.21217287,0.21217287,-10.83385558034835,1124
1170,0.21213908,0.21213908,12.685666762133865,1125
163,-0.2120738,0.2120738,-8.67390781305305,1126
1010,0.21199735,0.21199735,8.418777020140976,1127
1301,0.20966056,0.20966056,10.791189343067343,1128
1282,-0.20961952,0.20961952,-9.969599942588038,1129
223,-0.20897909,0.20897909,-9.001197150482675,1130
1345,0.20807867,0.20807867,12.355337360238048,1131
1183,0.2069965,0.2069965,10.945917698884653,1132
423,-0.20684274,0.20684274,-8.838133544183586,1133
1099,0.20679002,0.20679002,9.846315798627803,1134
66,-0.20657195,0.20657195,-8.329701528272816,1135
1225,0.20628104,0.20628104,8.882547301982708,1136
1173,-0.20609592,0.20609592,-12.8406670446501,1137
1312,0.20589523,0.20589523,9.809067989250721,1138
146,0.20561096,0.20561096,8.71566821941357,1139
73,0.2050968,0.2050968,8.804901517524284,1140
1164,0.204852,0.204852,8.76611670734013,1141
316,-0.2048331,0.2048331,-8.707521270264966,1142
1207,0.20479341,0.20479341,9.954129379048014,1143
258,-0.2030847,0.2030847,-8.538797220945177,1144
1265,-0.20285745,0.20285745,-11.91435794495839,1145
1218,-0.20182073,0.20182073,-11.858257872159966,1146
1176,0.20103839,0.20103839,9.258151179891161,1147
1134,-0.19999747,0.19999747,-10.11909915924616,1148
1297,-0.19976507,0.19976507,-8.520408887201867,1149
366,0.19910799,0.19910799,8.335068844998322,1150
728,0.19843069,0.19843069,8.29416911847429,1151
454,-0.19799855,0.19799855,-7.414686353853376,1152
1107,0.19687727,0.19687727,10.06469443503892,1153
1362,0.19614443,0.19614443,10.034410436345134,1154
162,-0.19563174,0.19563174,-7.346838998735218,1155
1425,-0.19544722,0.19544722,-9.534472530405798,1156
1401,-0.19455582,0.19455582,-8.109962982228433,1157
1040,-0.19253123,0.19253123,-10.407702824870462,1158
1096,-0.1911898,0.1911898,-10.32817248375332,1159
1093,0.19109395,0.19109395,7.505356024464122,1160
752,-0.1910223,0.1910223,-8.198977335549445,1161
1402,0.19100505,0.19100505,7.904633731411026,1162
1449,-0.19072448,0.19072448,-9.117816605013267,1163
262,-0.19049272,0.19049272,-7.595489879423391,1164
552,0.18998866,0.18998866,7.9275567613308695,1165
1130,-0.189697,0.189697,-10.091884869645751,1166
1050,0.18804988,0.18804988,10.176980392254158,1167
1166,0.1873678,0.1873678,9.921722240670128,1168
76,-0.18689725,0.18689725,-7.93600049880805,1169
137,0.18658963,0.18658963,8.252269484936742,1170
951,0.1846944,0.1846944,7.97728264922177,1171
574,-0.18445018,0.18445018,-7.636080517234812,1172
1077,-0.18437424,0.18437424,-9.828602999887918,1173
1087,-0.1835472,0.1835472,-8.57407250833312,1174
1467,0.18230616,0.18230616,8.944575826958614,1175
1358,-0.18199888,0.18199888,-9.016038375751366,1176
773,-0.18179214,0.18179214,-7.354196256696546,1177
322,0.18102504,0.18102504,7.653152078841172,1178
1180,0.18009415,0.18009415,9.641681659018554,1179
1211,-0.17909934,0.17909934,-8.493434097201956,1180
570,0.17837588,0.17837588,7.4649789643028575,1181
530,-0.17774828,0.17774828,-7.440574129320533,1182
855,0.17723973,0.17723973,7.737464742292812,1183
528,0.17687227,0.17687227,6.837212036446221,1184
1113,-0.17633231,0.17633231,-8.360900512265518,1185
1231,0.17567909,0.17567909,10.662746489670784,1186
1025,-0.17445828,0.17445828,-9.250561763197386,1187
1376,-0.17399202,0.17399202,-8.877888297927234,1188
142,-0.17364553,0.17364553,-7.126109493470757,1189
1217,0.17300072,0.17300072,9.69998960606165,1190
1317,0.17282844,0.17282844,9.754665541104552,1191
1385,-0.17254393,0.17254393,-7.974001195798952,1192
791,-0.17168517,0.17168517,-7.038644338273286,1193
308,-0.17142595,0.17142595,-7.415523980369688,1194
125,0.1695517,0.1695517,7.066459228938902,1195
1459,0.16922086,0.16922086,11.322951901761645,1196
1238,-0.16886437,0.16886437,-8.887640007471363,1197
1483,-0.1687606,0.1687606,-9.500332732402637,1198
1509,-0.16863707,0.16863707,-8.475356807544866,1199
29,0.16845462,0.16845462,7.1383451684847685,1200
1435,0.16815972,0.16815972,9.804220462218806,1201
1221,-0.1672847,0.1672847,-8.364531822293678,1202
286,-0.1672626,0.1672626,-6.523750192447749,1203
697,0.16612081,0.16612081,7.025284344266353,1204
165,0.16593975,0.16593975,6.685148733904578,1205
1069,0.16577825,0.16577825,9.510633362636227,1206
1525,-0.16529007,0.16529007,-6.61388879547505,1207
1445,-0.16526225,0.16526225,-10.334486226164893,1208
1320,-0.165107,0.165107,-6.872649838009134,1209
978,-0.16432735,0.16432735,-6.9625141236975105,1210
780,-0.16424324,0.16424324,-6.858238703575962,1211
1237,0.16403276,0.16403276,9.181057382492845,1212
1507,0.16300046,0.16300046,7.470790862299647,1213
668,0.16286762,0.16286762,6.920359891093247,1214
1322,0.16242495,0.16242495,9.39868019177363,1215
1152,0.16118765,0.16118765,11.599274261513894,1216
1179,-0.16080202,0.16080202,-7.229464003004686,1217
1114,0.16045664,0.16045664,7.792331653091794,1218
1310,-0.16040151,0.16040151,-7.547875267648882,1219
1325,-0.16033597,0.16033597,-7.90310171056091,1220
1038,0.16024227,0.16024227,7.526150892187833,1221
1046,-0.16020814,0.16020814,-8.866331075669395,1222
1177,0.16012004,0.16012004,8.490729817515057,1223
14,-0.15837358,0.15837358,-6.800326540706078,1224
1249,-0.15776037,0.15776037,-7.915454226430006,1225
1072,-0.15774544,0.15774544,-9.242513109686723,1226
625,0.1576955,0.1576955,6.270012278994513,1227
219,0.15758295,0.15758295,6.432530290578302,1228
117,-0.1575748,0.1575748,-6.37796140903537,1229
676,0.15723275,0.15723275,6.52348626352686,1230
1491,-0.15645838,0.15645838,-7.459859524738651,1231
983,-0.1548411,0.1548411,-6.112534309962527,1232
1318,0.15394756,0.15394756,6.299122337925218,1233
1315,0.15356588,0.15356588,8.770122543840401,1234
754,-0.1532273,0.1532273,-6.604702587244434,1235
412,-0.1515235,0.1515235,-6.044552937428355,1236
255,0.15130213,0.15130213,6.138457329431945,1237
1058,0.15117633,0.15117633,7.725849417271684,1238
1417,-0.14996924,0.14996924,-5.997553564742025,1239
1156,0.14844361,0.14844361,6.612599425382949,1240
556,-0.14745744,0.14745744,-5.806824399720291,1241
1100,-0.1465253,0.1465253,-6.037792633338328,1242
1374,0.14511433,0.14511433,8.34917137583007,1243
1150,-0.1447502,0.1447502,-6.187940861451033,1244
1485,-0.14373915,0.14373915,-5.961941919575547,1245
1323,0.14351358,0.14351358,6.275873142323578,1246
1075,0.14270796,0.14270796,6.793320882666601,1247
1396,-0.14260454,0.14260454,-7.259140519491999,1248
353,0.14236489,0.14236489,5.283488564191402,1249
1141,0.14171563,0.14171563,6.149652697940138,1250
834,0.14098126,0.14098126,5.835200478889527,1251
20,-0.14082347,0.14082347,-5.941593670043002,1252
1414,0.1407772,0.1407772,8.16737835272296,1253
646,0.14059027,0.14059027,6.291547829281432,1254
1157,0.14021124,0.14021124,7.193458348075555,1255
1029,0.13991463,0.13991463,6.639674615017616,1256
820,-0.13965124,0.13965124,-5.800934713507994,1257
827,0.13907446,0.13907446,6.062870675879541,1258
1267,0.1381598,0.1381598,7.002229750433363,1259
1321,0.13760464,0.13760464,7.896292377967552,1260
1307,0.13743478,0.13743478,7.455091286841076,1261
203,0.13730955,0.13730955,5.341495198063697,1262
1174,-0.13709264,0.13709264,-6.496753352725307,1263
1273,-0.13695092,0.13695092,-6.188545868645971,1264
1324,0.13693641,0.13693641,6.616673180686733,1265
48,-0.13633133,0.13633133,-5.465674000032193,1266
919,0.13578552,0.13578552,5.484335858211989,1267
797,0.134485,0.134485,5.656240932544586,1268
314,-0.13362275,0.13362275,-5.631048773661378,1269
1161,-0.13264637,0.13264637,-8.331363876263074,1270
1202,-0.1315886,0.1315886,-6.546173413348924,1271
172,0.1314965,0.1314965,5.136107668300887,1272
1332,-0.13135773,0.13135773,-7.212308713578562,1273
1508,0.1311637,0.1311637,8.311947419105186,1274
1187,0.12960815,0.12960815,7.749165709788116,1275
873,-0.12837228,0.12837228,-5.458609054629677,1276
408,0.12781791,0.12781791,5.278523851247506,1277
1490,0.1265468,0.1265468,5.316588345910248,1278
1081,-0.12598537,0.12598537,-6.774377700446782,1279
516,-0.12584773,0.12584773,-5.191459324013352,1280
1532,-0.12539127,0.12539127,-5.821290766591961,1281
124,0.12528633,0.12528633,5.397133081193466,1282
531,0.124936074,0.124936074,5.059838264556059,1283
1116,0.12307715,0.12307715,6.640422237290614,1284
200,-0.12303696,0.12303696,-5.10998230606173,1285
372,0.12261876,0.12261876,5.081680608556279,1286
1016,-0.122194976,0.122194976,-5.172569870881016,1287
682,-0.12119799,0.12119799,-5.1521702212650675,1288
1047,0.12063981,0.12063981,5.857310009458547,1289
254,0.11883078,0.11883078,4.880855790216196,1290
1284,0.11804229,0.11804229,6.310412614067649,1291
139,0.11797272,0.11797272,4.575695572388271,1292
681,0.11735021,0.11735021,5.359354375562491,1293
539,0.11641483,0.11641483,4.95711222299608,1294
455,-0.115976155,0.115976155,-4.620386172871176,1295
893,-0.11552278,0.11552278,-4.772898638071667,1296
1011,0.1147597,0.1147597,4.7345553947662635,1297
804,0.11443925,0.11443925,4.576579515913727,1298
1313,0.11411062,0.11411062,6.495264513018671,1299
940,0.11387461,0.11387461,4.633679515213041,1300
1328,-0.11342791,0.11342791,-6.828199637057668,1301
688,0.112167,0.112167,4.365637008527706,1302
1350,0.11177441,0.11177441,6.48510595917878,1303
384,0.11168477,0.11168477,4.640653873247721,1304
1331,-0.10999401,0.10999401,-6.592375815423834,1305
678,0.109330036,0.109330036,4.533162669859185,1306
1049,0.108509116,0.108509116,5.217194385882963,1307
147,-0.10761085,0.10761085,-4.167596481089323,1308
880,0.107573465,0.107573465,4.3897301313867,1309
95,0.10753683,0.10753683,4.299985624910186,1310
1489,-0.10727849,0.10727849,-4.968640222044459,1311
112,-0.10688453,0.10688453,-4.374364615070509,1312
1342,0.10641747,0.10641747,5.0273051721678375,1313
1446,-0.105693,0.105693,-6.200619514520958,1314
1185,0.10565624,0.10565624,5.7753083760768975,1315
1064,0.1047836,0.1047836,4.232823634403811,1316
1347,-0.10417046,0.10417046,-5.529411937716918,1317
38,0.10382729,0.10382729,4.354870659147747,1318
364,-0.1037422,0.1037422,-4.373366911192798,1319
1501,-0.10323341,0.10323341,-4.837814650625804,1320
184,-0.10289777,0.10289777,-3.9694586096167277,1321
1193,0.102315806,0.102315806,4.34107476238938,1322
1287,0.10215161,0.10215161,5.236406878534503,1323
883,-0.100494,0.100494,-4.370689973522792,1324
1452,0.09803559,0.09803559,4.380086727670798,1325
468,0.09789509,0.09789509,4.122737274516792,1326
1294,0.09768754,0.09768754,5.118380952607293,1327
1073,-0.097418,0.097418,-4.063039247213681,1328
609,-0.09687953,0.09687953,-3.847632216445871,1329
1442,-0.09687086,0.09687086,-4.310900900860186,1330
863,-0.09621535,0.09621535,-4.200635539309634,1331
41,-0.09609708,0.09609708,-3.883282223734819,1332
64,-0.09608815,0.09608815,-4.027130101598855,1333
1387,-0.09592749,0.09592749,-4.502214599193896,1334
59,0.09589893,0.09589893,3.9422074227219492,1335
1434,-0.09558589,0.09558589,-5.35057580704196,1336
352,0.095582515,0.095582515,4.07268420806064,1337
1070,0.09535352,0.09535352,5.19920483287142,1338
1356,0.0951705,0.0951705,4.659180061970418,1339
701,-0.093387626,0.093387626,-3.666075921217859,1340
518,0.0931394,0.0931394,3.6701629951842967,1341
34,0.09309814,0.09309814,3.9394588960679124,1342
1488,-0.09273713,0.09273713,-3.856095804855567,1343
1437,-0.092677265,0.092677265,-4.4215059271177335,1344
533,0.09239998,0.09239998,3.803493409876863,1345
1365,-0.09182321,0.09182321,-4.035494640474696,1346
85,-0.09042343,0.09042343,-3.6505541580992458,1347
1377,-0.09020865,0.09020865,-3.778544918837034,1348
1135,-0.0898195,0.0898195,-3.879905479457572,1349
828,-0.08930335,0.08930335,-3.763089376004619,1350
967,-0.08845312,0.08845312,-3.83313543167104,1351
1280,-0.088234894,0.088234894,-3.2967406276716065,1352
1136,0.088149704,0.088149704,4.082702063857695,1353
1534,-0.08805672,0.08805672,-4.066825609852,1354
843,-0.08787497,0.08787497,-3.642454267163211,1355
1486,0.086943515,0.086943515,3.91953210227893,1356
1253,0.08674335,0.08674335,4.3732529084601595,1357
1327,-0.08658203,0.08658203,-5.179450258366937,1358
1121,0.086485736,0.086485736,4.639801923412898,1359
1066,-0.08589464,0.08589464,-5.904350144900406,1360
1194,0.08552203,0.08552203,4.003985756376428,1361
101,-0.08501625,0.08501625,-3.6066272862202475,1362
1008,0.08491766,0.08491766,3.6608270784999144,1363
497,0.0845156,0.0845156,3.6113261979930753,1364
1137,0.08427988,0.08427988,3.4376644157327356,1365
1115,-0.08390729,0.08390729,-3.90597016178973,1366
1026,0.08384046,0.08384046,4.054609704607486,1367
928,0.08358896,0.08358896,3.4494146738941915,1368
205,0.08246919,0.08246919,3.39892929814492,1369
320,0.08221477,0.08221477,3.3671149175670374,1370
825,0.08144139,0.08144139,3.6024386175256713,1371
143,0.081430614,0.081430614,3.1976478894247706,1372
317,0.08136568,0.08136568,3.1755514017680695,1373
1124,-0.079793476,0.079793476,-4.281386051956137,1374
582,-0.07969311,0.07969311,-3.253552701000245,1375
977,0.07926072,0.07926072,3.2891246842891184,1376
1172,0.07925207,0.07925207,3.3914592007627906,1377
1053,-0.0791669,0.0791669,-4.252841118677634,1378
1506,-0.079064995,0.079064995,-3.6863784975357805,1379
1522,-0.07868062,0.07868062,-4.261227740450382,1380
511,-0.07841127,0.07841127,-3.275084865746958,1381
1428,0.07827834,0.07827834,3.3867726518146117,1382
1128,0.07533563,0.07533563,3.4071532185244213,1383
1421,0.075062215,0.075062215,3.6625899620043243,1384
762,-0.075040065,0.075040065,-3.0733117179732,1385
1171,0.07489503,0.07489503,5.174536654661576,1386
355,0.07404772,0.07404772,3.055562488834312,1387
1268,-0.07395942,0.07395942,-4.112905361896691,1388
1256,0.0732926,0.0732926,3.77799993046849,1389
1206,-0.07289273,0.07289273,-3.6873477241438914,1390
138,-0.07246903,0.07246903,-2.9298081234685953,1391
1329,-0.07172616,0.07172616,-3.314049203080179,1392
1052,-0.07123546,0.07123546,-3.469660106824691,1393
833,0.06952877,0.06952877,2.908489332033955,1394
1456,-0.068996646,0.068996646,-3.0370358535562505,1395
1092,-0.068979956,0.068979956,-3.6199749945026176,1396
1084,0.06892102,0.06892102,3.9057027638941273,1397
585,0.06838293,0.06838293,2.665325761785226,1398
344,0.06767178,0.06767178,2.830615354830539,1399
648,0.06738346,0.06738346,2.745124983178383,1400
661,0.06704451,0.06704451,2.80849825593516,1401
1512,0.06684413,0.06684413,2.884395402772179,1402
485,-0.06489468,0.06489468,-2.750926308777162,1403
1296,0.063843295,0.063843295,3.3250024633607125,1404
467,0.06378166,0.06378166,2.569648748223308,1405
1028,0.06365201,0.06365201,2.7393852718558684,1406
1034,-0.06307066,0.06307066,-3.424361459491244,1407
699,0.06292295,0.06292295,2.536796810091809,1408
1042,-0.062723435,0.062723435,-2.9658309315679943,1409
1295,-0.062426522,0.062426522,-2.844465195051154,1410
158,0.0598798,0.0598798,2.4535370390694102,1411
42,0.059387166,0.059387166,2.550700137910633,1412
591,0.059086524,0.059086524,2.5283291835006905,1413
156,0.058701385,0.058701385,2.475008728224322,1414
92,-0.05757949,0.05757949,-2.3190427232312163,1415
1125,-0.0564612,0.0564612,-2.572428867261707,1416
1523,0.056088325,0.056088325,2.8814628914290976,1417
1289,0.055383902,0.055383902,3.7332832713267754,1418
237,-0.055240422,0.055240422,-2.4302833305538547,1419
936,0.055231076,0.055231076,2.3463385336666858,1420
852,-0.0551662,0.0551662,-2.243313986231107,1421
1159,-0.0550269,0.0550269,-3.295105758691326,1422
775,-0.054981943,0.054981943,-2.264697641996268,1423
167,0.054311007,0.054311007,2.083456687595685,1424
345,0.054261815,0.054261815,2.391659881026757,1425
1181,0.05348085,0.05348085,2.579564651311695,1426
623,0.053026635,0.053026635,2.2543554248530335,1427
1120,-0.052994274,0.052994274,-2.8232410201793274,1428
1131,-0.051918194,0.051918194,-2.0677951725180743,1429
1018,-0.05169877,0.05169877,-2.0948679932760643,1430
247,-0.051089436,0.051089436,-2.155606833480361,1431
986,-0.050419733,0.050419733,-2.0027088830832454,1432
1304,-0.04825602,0.04825602,-2.1240003135751984,1433
1477,0.04790397,0.04790397,2.207939065631636,1434
1494,0.047724567,0.047724567,2.359061534861255,1435
1242,-0.047512326,0.047512326,-2.229819971257026,1436
1051,-0.046309438,0.046309438,-2.2715369520326876,1437
1357,0.04629462,0.04629462,2.0904899705200695,1438
63,-0.04554724,0.04554724,-1.812618788147626,1439
1330,0.045363624,0.045363624,2.3166436357113604,1440
1281,-0.044563457,0.044563457,-2.1094129391740335,1441
1032,-0.043867856,0.043867856,-2.2994871124112346,1442
1516,-0.04351626,0.04351626,-1.7783027621420233,1443
1142,0.043430146,0.043430146,2.730712167776443,1444
1041,-0.042982813,0.042982813,-2.371008696650261,1445
1384,-0.042347483,0.042347483,-1.8740744798633449,1446
997,0.042227257,0.042227257,1.8050420327498222,1447
1079,-0.04140942,0.04140942,-2.313378937389698,1448
680,-0.041200917,0.041200917,-1.6420995324508805,1449
547,0.040882654,0.040882654,1.731387665890794,1450
1335,-0.04074418,0.04074418,-2.2009237565721373,1451
756,-0.040529106,0.040529106,-1.7534393068199738,1452
799,-0.040215686,0.040215686,-1.6318156494102571,1453
1251,0.03860012,0.03860012,1.8604730273494297,1454
1119,-0.038051598,0.038051598,-1.7328820811553378,1455
1260,-0.037444804,0.037444804,-1.721365823386607,1456
275,0.036886636,0.036886636,1.5621597634462256,1457
654,-0.03676982,0.03676982,-1.5601237044868508,1458
1074,0.036377575,0.036377575,1.8828536642463083,1459
1214,-0.034927957,0.034927957,-1.798553252057968,1460
1457,-0.034879122,0.034879122,-1.4728480513439055,1461
1036,-0.03452321,0.03452321,-1.7154013055835553,1462
1158,0.03413024,0.03413024,1.6238936904913202,1463
204,0.033665072,0.033665072,1.3648891717916911,1464
429,0.03359269,0.03359269,1.4280460660651184,1465
334,-0.033428997,0.033428997,-1.3654112681635564,1466
381,0.033344474,0.033344474,1.377804686965447,1467
956,0.032090653,0.032090653,1.3209836937127286,1468
674,0.031605415,0.031605415,1.2945578277851033,1469
1286,0.031529196,0.031529196,1.14024568727111,1470
1383,0.030473558,0.030473558,1.3546603882374881,1471
1535,-0.030448288,0.030448288,-1.7258006552130507,1472
392,-0.03030096,0.03030096,-1.3871449683998827,1473
220,0.030128708,0.030128708,1.1992743103242802,1474
1168,-0.029819299,0.029819299,-1.7518995671945936,1475
750,0.029223928,0.029223928,1.1760446774485656,1476
227,0.029107096,0.029107096,1.2337892194941773,1477
1367,-0.028949605,0.028949605,-1.6372742186382174,1478
824,-0.02782676,0.02782676,-1.137898386524145,1479
1372,-0.027787857,0.027787857,-1.3063407935423657,1480
1298,-0.027016612,0.027016612,-1.369560441516349,1481
537,0.026423598,0.026423598,1.08292064937316,1482
1469,0.026021745,0.026021745,1.3127334258834056,1483
1505,-0.025585812,0.025585812,-1.0153730009096646,1484
561,0.025405426,0.025405426,1.0764712004238985,1485
1080,0.025160955,0.025160955,1.1458186764743032,1486
515,0.02464186,0.02464186,1.0154886959729585,1487
475,-0.024393458,0.024393458,-1.0068124390090303,1488
502,0.023404565,0.023404565,0.9556213031101992,1489
1228,0.02262939,0.02262939,1.1095253107758043,1490
1443,0.021848138,0.021848138,0.949846768670633,1491
1480,-0.020392908,0.020392908,-1.0924043245087163,1492
1006,0.019629417,0.019629417,0.8368490151023077,1493
1078,-0.0194871,0.0194871,-1.1558054898725016,1494
280,0.01941427,0.01941427,0.8042065395288799,1495
1441,0.01885476,0.01885476,0.8598697981187203,1496
1090,0.018624686,0.018624686,0.7427274214445108,1497
1065,-0.017922116,0.017922116,-0.9460837371790686,1498
789,0.017816393,0.017816393,0.75262910761242,1499
119,-0.016472563,0.016472563,-0.7216208649461746,1500
126,-0.016374156,0.016374156,-0.6774423241591692,1501
1476,-0.016365465,0.016365465,-0.9028124906465841,1502
130,0.016169919,0.016169919,0.6533261143889225,1503
656,0.01560522,0.01560522,0.6182278461574148,1504
1404,0.015448817,0.015448817,0.7784745693514284,1505
1484,0.01541061,0.01541061,0.6322096410393613,1506
439,0.015299174,0.015299174,0.5943957255223941,1507
1027,-0.015226176,0.015226176,-0.7870635040262997,1508
801,0.015094756,0.015094756,0.620008436498725,1509
808,0.014731149,0.014731149,0.6386444213766947,1510
604,0.01459473,0.01459473,0.6029682968834085,1511
1210,0.014022,0.014022,0.8739810502470426,1512
1354,-0.013780411,0.013780411,-0.6652578791253615,1513
400,0.01376829,0.01376829,0.5407349435579178,1514
655,-0.013197534,0.013197534,-0.5649948381969095,1515
1470,0.012658817,0.012658817,0.6017734288380215,1516
1344,0.012496364,0.012496364,0.6174623146614892,1517
43,-0.011764657,0.011764657,-0.4651454224482971,1518
838,-0.009809211,0.009809211,-0.4131988455247021,1519
1226,0.008513913,0.008513913,0.4088859031820186,1520
1364,-0.0083435895,0.0083435895,-0.4273473162734858,1521
1153,-0.0080739735,0.0080739735,-0.36675153972041324,1522
929,-0.0074711186,0.0074711186,-0.3073708346346969,1523
1448,0.007409704,0.007409704,0.4077050614249873,1524
1067,0.0071711875,0.0071711875,0.4747510702036175,1525
618,-0.006966012,0.006966012,-0.27099528981231763,1526
1527,-0.0067975433,0.0067975433,-0.37511917065777534,1527
1293,0.0065764077,0.0065764077,0.3343581029297214,1528
1056,0.005998379,0.005998379,0.32100084617368363,1529
737,-0.005613938,0.005613938,-0.23539132465698348,1530
3,-0.0055046836,0.0055046836,-0.21843670796451833,1531
1063,-0.0027045424,0.0027045424,-0.1333750438346853,1532
904,0.0020397536,0.0020397536,0.08448831558795293,1533
1319,0.001197004,0.001197004,0.0604636491255496,1534
1503,-0.0006572138,0.0006572138,-0.03438168967864898,1535
1220,-0.00040086725,0.00040086725,-0.02021013288384988,1536
