manuscript_id,picture_id,page_number,xml_path,page_key,status,error,hebrew_glyph_count,selected_glyph_count,selection_status,selection_reason
990053460940205171,IE167948041_P000002_FL167948044.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053460940205171/IE167948041/IE167948041_P000002_FL167948044—reco_improved_polys_improved_reading_order.xml,990053460940205171:895:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053460940205171/IE167948041/IE167948041_P000002_FL167948044—reco_improved_polys_improved_reading_order.xml,ok,,525,469,reserve_not_needed,
990053251660205171,IE159181717_P000001_FL159181719.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053251660205171/IE159181717/IE159181717_P000001_FL159181719—reco_improved_polys_improved_reading_order.xml,990053251660205171:896:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053251660205171/IE159181717/IE159181717_P000001_FL159181719—reco_improved_polys_improved_reading_order.xml,ok,,230,175,reserve_not_needed,
990053251660205171,IE159181717_P000002_FL159181727.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053251660205171/IE159181717/IE159181717_P000002_FL159181727—reco_improved_polys_improved_reading_order.xml,990053251660205171:897:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053251660205171/IE159181717/IE159181717_P000002_FL159181727—reco_improved_polys_improved_reading_order.xml,ok,,320,244,reserve_not_needed,
990051079910205171,IE201572438_P000002_FL201572441.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051079910205171/IE201572438/IE201572438_P000002_FL201572441—reco_improved_polys_improved_reading_order.xml,990051079910205171:898:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051079910205171/IE201572438/IE201572438_P000002_FL201572441—reco_improved_polys_improved_reading_order.xml,ok,,1350,1267,reserve_not_needed,
990051079910205171,IE201572438_P000001_FL201572440.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051079910205171/IE201572438/IE201572438_P000001_FL201572440—reco_improved_polys_improved_reading_order.xml,990051079910205171:899:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051079910205171/IE201572438/IE201572438_P000001_FL201572440—reco_improved_polys_improved_reading_order.xml,ok,,1333,1253,reserve_not_needed,
990053959890205171,IE168390913_P000002_FL168390916.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053959890205171/IE168390913/IE168390913_P000002_FL168390916—reco_improved_polys_improved_reading_order.xml,990053959890205171:900:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053959890205171/IE168390913/IE168390913_P000002_FL168390916—reco_improved_polys_improved_reading_order.xml,ok,,417,354,reserve_not_needed,
990053959890205171,IE168390913_P000001_FL168390915.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053959890205171/IE168390913/IE168390913_P000001_FL168390915—reco_improved_polys_improved_reading_order.xml,990053959890205171:901:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053959890205171/IE168390913/IE168390913_P000001_FL168390915—reco_improved_polys_improved_reading_order.xml,ok,,380,330,reserve_not_needed,
990053958720205171,IE160087870_P000002_FL160087873.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053958720205171/IE160087870/IE160087870_P000002_FL160087873—reco_improved_polys_improved_reading_order.xml,990053958720205171:902:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053958720205171/IE160087870/IE160087870_P000002_FL160087873—reco_improved_polys_improved_reading_order.xml,ok,,27,17,reserve_not_needed,
990053958720205171,IE160087870_P000001_FL160087872.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053958720205171/IE160087870/IE160087870_P000001_FL160087872—reco_improved_polys_improved_reading_order.xml,990053958720205171:903:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053958720205171/IE160087870/IE160087870_P000001_FL160087872—reco_improved_polys_improved_reading_order.xml,ok,,241,204,reserve_not_needed,
990051706820205171,IE169378704_P000001_FL169378706.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051706820205171/IE169378704/IE169378704_P000001_FL169378706—reco_improved_polys_improved_reading_order.xml,990051706820205171:904:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051706820205171/IE169378704/IE169378704_P000001_FL169378706—reco_improved_polys_improved_reading_order.xml,ok,,95,58,reserve_not_needed,
