latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
310,1.5998591,1.5998591,37.53835795339334,126
413,1.5936065,1.5936065,38.3118481082895,127
417,1.5917754,1.5917754,38.17491206153983,128
190,1.5700065,1.5700065,36.06411543559823,129
194,-1.5652257,1.5652257,-36.91772902535947,130
445,-1.5624292,1.5624292,-36.87941476990444,131
40,1.5616244,1.5616244,37.90738059040049,132
486,-1.5586905,1.5586905,-37.68504573322326,133
93,-1.5514877,1.5514877,-35.00885794405589,134
234,1.5514319,1.5514319,34.162873784267326,135
15,-1.5441233,1.5441233,-34.769836270721456,136
291,-1.5416003,1.5416003,-36.79951380321824,137
153,-1.5399495,1.5399495,-36.158211346601625,138
363,-1.5049745,1.5049745,-34.05915199176491,139
96,-1.4992123,1.4992123,-38.27364766408662,140
83,1.4951991,1.4951991,35.013143569926626,141
269,1.4876335,1.4876335,36.82732900653577,142
366,-1.4706722,1.4706722,-36.274222819217925,143
59,1.4685413,1.4685413,36.56761588427453,144
488,1.4624274,1.4624274,34.52744009433302,145
99,-1.4514854,1.4514854,-34.397603650617924,146
284,1.449637,1.449637,35.37558420209717,147
31,-1.4486945,1.4486945,-35.42491643497883,148
68,1.4436374,1.4436374,36.92612106181536,149
110,1.4322658,1.4322658,33.32861501095589,150
461,1.4171168,1.4171168,33.520375342783005,151
497,-1.4136473,1.4136473,-33.34703938755891,152
156,-1.4047943,1.4047943,-34.62742156594961,153
119,-1.4021585,1.4021585,-33.41137086727176,154
166,1.3894498,1.3894498,33.43577139126624,155
356,1.389363,1.389363,33.38103726935615,156
185,1.3877324,1.3877324,34.248359918005725,157
171,-1.3867922,1.3867922,-32.38024030991312,158
311,1.3761753,1.3761753,32.564536889339315,159
209,1.3756636,1.3756636,32.985920181444534,160
259,-1.3727913,1.3727913,-34.64019296498477,161
421,1.3705853,1.3705853,33.51729222224409,162
280,-1.3663111,1.3663111,-33.297736032214665,163
257,1.3601595,1.3601595,33.14192722115282,164
414,-1.3546435,1.3546435,-31.15204060406075,165
342,1.3449101,1.3449101,31.748799948753273,166
121,1.3290741,1.3290741,30.608389147508653,167
346,1.3288668,1.3288668,29.31939334276238,168
442,1.3253495,1.3253495,31.864434584772074,169
84,-1.318212,1.318212,-32.229723219705086,170
255,1.3045208,1.3045208,31.092778201106587,171
496,-1.3000451,1.3000451,-32.65431463135085,172
112,1.2981137,1.2981137,31.977874108349344,173
440,-1.2904705,1.2904705,-31.08803646018054,174
13,-1.28848,1.28848,-33.55175612730608,175
432,1.279659,1.279659,31.593019493267057,176
115,-1.2760767,1.2760767,-32.512401151197714,177
